43800, 0.00505, 0.02
43900, 0.00490, 0.02
44000, 0.00482, 0.02
44100, 0.00470, 0.02
44200, 0.00481, 0.02
44300, 0.00450, 0.02
44400, 0.00460, 0.02
44500, 0.00443, 0.02
44600, 0.00479, 0.02
44700, 0.00429, 0.02
44800, 0.00465, 0.02
44900, 0.00461, 0.02
45000, 0.00461, 0.02
45100, 0.00485, 0.02
45200, 0.00469, 0.02
45300, 0.00461, 0.02
45400, 0.00489, 0.02
45500, 0.00475, 0.02
45600, 0.00447, 0.02
45700, 0.00434, 0.02
45800, 0.00443, 0.02
45900, 0.00458, 0.02
46000, 0.00439, 0.02
46100, 0.00445, 0.02
46200, 0.00473, 0.02
46300, 0.00424, 0.02
46400, 0.00459, 0.02
46500, 0.00500, 0.02
46600, 0.00452, 0.02
46700, 0.00468, 0.02
46800, 0.00468, 0.02
46900, 0.00449, 0.02
47000, 0.00418, 0.02
47100, 0.00471, 0.02
47200, 0.00436, 0.02
47300, 0.00443, 0.02
47400, 0.00479, 0.02
47500, 0.00495, 0.02
47600, 0.00494, 0.02
47700, 0.00490, 0.02
47800, 0.00471, 0.02
47900, 0.00437, 0.02
48000, 0.00482, 0.02
48100, 0.00473, 0.02
48200, 0.00449, 0.02
48300, 0.00492, 0.02
48400, 0.00435, 0.02
48500, 0.00439, 0.02
48600, 0.00452, 0.02
48700, 0.00415, 0.02
48800, 0.00422, 0.02
48900, 0.00434, 0.02
49000, 0.00459, 0.02
49100, 0.00392, 0.02
49200, 0.00392, 0.02
49300, 0.00418, 0.02
49400, 0.00468, 0.02
49500, 0.00441, 0.02
49600, 0.00428, 0.02
49700, 0.00440, 0.02
49800, 0.00453, 0.02
49900, 0.00431, 0.02
50000, 0.00464, 0.02
50100, 0.00420, 0.02
50200, 0.00408, 0.02
50300, 0.00427, 0.02
50400, 0.00440, 0.02
50500, 0.00405, 0.02
50600, 0.00404, 0.02
50700, 0.00440, 0.02
50800, 0.00395, 0.02
50900, 0.00426, 0.02
51000, 0.00418, 0.02
51100, 0.00427, 0.02
51200, 0.00431, 0.02
51300, 0.00402, 0.02
51400, 0.00431, 0.02
51500, 0.00460, 0.02
51600, 0.00456, 0.02
51700, 0.00403, 0.02
51800, 0.00434, 0.02
51900, 0.00398, 0.02
52000, 0.00470, 0.02
52100, 0.00401, 0.02
52200, 0.00426, 0.02
52300, 0.00435, 0.02
52400, 0.00424, 0.02
52500, 0.00427, 0.02
52600, 0.00430, 0.02
52700, 0.00461, 0.02
52800, 0.00431, 0.02
52900, 0.00430, 0.02
53000, 0.00384, 0.02
53100, 0.00372, 0.02
53200, 0.00432, 0.02
53300, 0.00384, 0.02
53400, 0.00411, 0.02
53500, 0.00423, 0.02
53600, 0.00407, 0.02
53700, 0.00417, 0.02
53800, 0.00422, 0.02
53900, 0.00445, 0.02
54000, 0.00401, 0.02
54100, 0.00406, 0.02
54200, 0.00379, 0.02
54300, 0.00401, 0.02
54400, 0.00425, 0.02
54500, 0.00403, 0.02
54600, 0.00407, 0.02
54700, 0.00402, 0.02
54800, 0.00396, 0.02
54900, 0.00395, 0.02
55000, 0.00399, 0.02
55100, 0.00399, 0.02
55200, 0.00420, 0.02
55300, 0.00371, 0.02
55400, 0.00405, 0.02
55500, 0.00400, 0.02
55600, 0.00411, 0.02
55700, 0.00387, 0.02
55800, 0.00381, 0.02
55900, 0.00422, 0.02
56000, 0.00406, 0.02
56100, 0.00437, 0.02
56200, 0.00446, 0.02
56300, 0.00421, 0.02
56400, 0.00391, 0.02
56500, 0.00411, 0.02
56600, 0.00404, 0.02
56700, 0.00435, 0.02
56800, 0.00386, 0.02
56900, 0.00381, 0.02
57000, 0.00402, 0.02
57100, 0.00421, 0.02
57200, 0.00373, 0.02
57300, 0.00403, 0.02
57400, 0.00397, 0.02
57500, 0.00374, 0.02
57600, 0.00390, 0.02
57700, 0.00415, 0.02
57800, 0.00407, 0.02
57900, 0.00415, 0.02
58000, 0.00415, 0.02
58100, 0.00434, 0.02
58200, 0.00351, 0.02
58300, 0.00390, 0.02
58400, 0.00407, 0.02
58500, 0.00378, 0.02
58600, 0.00368, 0.02
58700, 0.00409, 0.02
58800, 0.00389, 0.02
58900, 0.00390, 0.02
59000, 0.00428, 0.02
59100, 0.00401, 0.02
59200, 0.00407, 0.02
59300, 0.00392, 0.02
59400, 0.00374, 0.02
59500, 0.00386, 0.02
59600, 0.00403, 0.02
59700, 0.00446, 0.02
59800, 0.00400, 0.02
59900, 0.00393, 0.02
60000, 0.00430, 0.02
60100, 0.00418, 0.02
60200, 0.00395, 0.02
60300, 0.00438, 0.02
60400, 0.00363, 0.02
60500, 0.00377, 0.02
60600, 0.00401, 0.02
60700, 0.00358, 0.02
60800, 0.00371, 0.02
60900, 0.00389, 0.02
61000, 0.00345, 0.02
61100, 0.00346, 0.02
61200, 0.00373, 0.02
61300, 0.00353, 0.02
61400, 0.00372, 0.02
61500, 0.00396, 0.02
61600, 0.00383, 0.02
61700, 0.00387, 0.02
61800, 0.00385, 0.02
61900, 0.00410, 0.02
62000, 0.00390, 0.02
62100, 0.00378, 0.02
62200, 0.00387, 0.02
62300, 0.00427, 0.02
62400, 0.00397, 0.02
62500, 0.00397, 0.02
62600, 0.00345, 0.02
62700, 0.00371, 0.02
62800, 0.00383, 0.02
62900, 0.00362, 0.02
63000, 0.00338, 0.02
63100, 0.00388, 0.02
63200, 0.00344, 0.02
63300, 0.00391, 0.02
63400, 0.00374, 0.02
63500, 0.00370, 0.02
63600, 0.00369, 0.02
63700, 0.00382, 0.02
63800, 0.00399, 0.02
63900, 0.00378, 0.02
64000, 0.00353, 0.02
64100, 0.00359, 0.02
64200, 0.00321, 0.02
64300, 0.00330, 0.02
64400, 0.00393, 0.02
64500, 0.00381, 0.02
64600, 0.00371, 0.02
64700, 0.00393, 0.02
64800, 0.00372, 0.02
64900, 0.00361, 0.02
65000, 0.00353, 0.02
65100, 0.00388, 0.02
65200, 0.00388, 0.02
65300, 0.00363, 0.02
65400, 0.00364, 0.02
65500, 0.00364, 0.02
65600, 0.00366, 0.02
65700, 0.00374, 0.02
65800, 0.00360, 0.02
65900, 0.00359, 0.02
66000, 0.00375, 0.02
66100, 0.00361, 0.02
66200, 0.00363, 0.02
66300, 0.00384, 0.02
66400, 0.00390, 0.02
66500, 0.00355, 0.02
66600, 0.00351, 0.02
66700, 0.00368, 0.02
66800, 0.00362, 0.02
66900, 0.00363, 0.02
67000, 0.00345, 0.02
67100, 0.00354, 0.02
67200, 0.00373, 0.02
67300, 0.00354, 0.02
67400, 0.00365, 0.02
67500, 0.00385, 0.02
67600, 0.00352, 0.02
67700, 0.00370, 0.02
67800, 0.00371, 0.02
67900, 0.00378, 0.02
68000, 0.00379, 0.02
68100, 0.00366, 0.02
68200, 0.00342, 0.02
68300, 0.00358, 0.02
68400, 0.00343, 0.02
68500, 0.00359, 0.02
68600, 0.00359, 0.02
68700, 0.00362, 0.02
68800, 0.00349, 0.02
68900, 0.00361, 0.02
69000, 0.00350, 0.02
69100, 0.00352, 0.02
69200, 0.00397, 0.02
69300, 0.00361, 0.02
69400, 0.00341, 0.02
69500, 0.00345, 0.02
69600, 0.00356, 0.02
69700, 0.00380, 0.02
69800, 0.00345, 0.02
69900, 0.00345, 0.02
70000, 0.00355, 0.02
70100, 0.00382, 0.02
70200, 0.00357, 0.02
70300, 0.00339, 0.02
70400, 0.00333, 0.02
70500, 0.00334, 0.02
70600, 0.00336, 0.02
70700, 0.00358, 0.02
70800, 0.00362, 0.02
70900, 0.00420, 0.02
71000, 0.00390, 0.02
71100, 0.00333, 0.02
71200, 0.00350, 0.02
71300, 0.00354, 0.02
71400, 0.00342, 0.02
71500, 0.00367, 0.02
71600, 0.00356, 0.02
71700, 0.00371, 0.02
71800, 0.00370, 0.02
71900, 0.00352, 0.02
72000, 0.00331, 0.02
72100, 0.00354, 0.02
72200, 0.00367, 0.02
72300, 0.00390, 0.02
72400, 0.00383, 0.02
72500, 0.00343, 0.02
72600, 0.00359, 0.02
72700, 0.00417, 0.02
72800, 0.00361, 0.02
72900, 0.00374, 0.02
73000, 0.00359, 0.02
73100, 0.00345, 0.02
73200, 0.00315, 0.02
73300, 0.00367, 0.02
73400, 0.00369, 0.02
73500, 0.00364, 0.02
73600, 0.00314, 0.02
73700, 0.00312, 0.02
73800, 0.00344, 0.02
73900, 0.00348, 0.02
74000, 0.00317, 0.02
74100, 0.00345, 0.02
74200, 0.00369, 0.02
74300, 0.00344, 0.02
74400, 0.00353, 0.02
74500, 0.00360, 0.02
74600, 0.00363, 0.02
74700, 0.00381, 0.02
74800, 0.00339, 0.02
74900, 0.00326, 0.02
75000, 0.00355, 0.02
75100, 0.00360, 0.02
75200, 0.00369, 0.02
75300, 0.00337, 0.02
75400, 0.00361, 0.02
75500, 0.00357, 0.02
75600, 0.00321, 0.02
75700, 0.00356, 0.02
75800, 0.00347, 0.02
75900, 0.00343, 0.02
76000, 0.00325, 0.02
76100, 0.00338, 0.02
76200, 0.00309, 0.02
76300, 0.00353, 0.02
76400, 0.00346, 0.02
76500, 0.00347, 0.02
76600, 0.00341, 0.02
76700, 0.00353, 0.02
76800, 0.00353, 0.02
76900, 0.00344, 0.02
77000, 0.00352, 0.02
77100, 0.00356, 0.02
77200, 0.00350, 0.02
77300, 0.00337, 0.02
77400, 0.00307, 0.02
77500, 0.00345, 0.02
77600, 0.00362, 0.02
77700, 0.00324, 0.02
77800, 0.00352, 0.02
77900, 0.00328, 0.02
78000, 0.00353, 0.02
78100, 0.00326, 0.02
78200, 0.00354, 0.02
78300, 0.00351, 0.02
78400, 0.00298, 0.02
78500, 0.00380, 0.02
78600, 0.00313, 0.02
78700, 0.00343, 0.02
78800, 0.00312, 0.02
78900, 0.00341, 0.02
79000, 0.00323, 0.02
79100, 0.00327, 0.02
79200, 0.00335, 0.02
79300, 0.00344, 0.02
79400, 0.00341, 0.02
79500, 0.00349, 0.02
79600, 0.00353, 0.02
79700, 0.00339, 0.02
79800, 0.00332, 0.02
79900, 0.00316, 0.02
80000, 0.00346, 0.02
80100, 0.00318, 0.02
80200, 0.00332, 0.02
80300, 0.00309, 0.02
80400, 0.00325, 0.02
80500, 0.00333, 0.02
80600, 0.00352, 0.02
80700, 0.00312, 0.02
80800, 0.00339, 0.02
80900, 0.00307, 0.02
81000, 0.00329, 0.02
81100, 0.00360, 0.02
81200, 0.00348, 0.02
81300, 0.00320, 0.02
81400, 0.00369, 0.02
81500, 0.00334, 0.02
81600, 0.00341, 0.02
81700, 0.00321, 0.02
81800, 0.00329, 0.02
81900, 0.00289, 0.02
82000, 0.00327, 0.02
82100, 0.00333, 0.02
82200, 0.00303, 0.02
82300, 0.00314, 0.02
82400, 0.00292, 0.02
82500, 0.00342, 0.02
82600, 0.00303, 0.02
82700, 0.00296, 0.02
82800, 0.00307, 0.02
82900, 0.00333, 0.02
83000, 0.00332, 0.02
83100, 0.00340, 0.02
83200, 0.00333, 0.02
83300, 0.00311, 0.02
83400, 0.00362, 0.02
83500, 0.00335, 0.02
83600, 0.00331, 0.02
83700, 0.00307, 0.02
83800, 0.00316, 0.02
83900, 0.00343, 0.02
84000, 0.00329, 0.02
84100, 0.00318, 0.02
84200, 0.00326, 0.02
84300, 0.00319, 0.02
84400, 0.00329, 0.02
84500, 0.00342, 0.02
84600, 0.00310, 0.02
84700, 0.00295, 0.02
84800, 0.00308, 0.02
84900, 0.00333, 0.02
85000, 0.00304, 0.02
85100, 0.00338, 0.02
85200, 0.00316, 0.02
85300, 0.00326, 0.02
85400, 0.00291, 0.02
85500, 0.00353, 0.02
85600, 0.00362, 0.02
85700, 0.00334, 0.02
85800, 0.00327, 0.02
85900, 0.00327, 0.02
86000, 0.00318, 0.02
86100, 0.00322, 0.02
86200, 0.00311, 0.02
86300, 0.00350, 0.02
86400, 0.00367, 0.02
86500, 0.00339, 0.02
86600, 0.00315, 0.02
86700, 0.00311, 0.02
86800, 0.00311, 0.02
86900, 0.00313, 0.02
87000, 0.00336, 0.02
87100, 0.00311, 0.02
87200, 0.00318, 0.02
87300, 0.00322, 0.02
87400, 0.00306, 0.02
87500, 0.00333, 0.02
87600, 0.00306, 0.02
87700, 0.00283, 0.02
87800, 0.00333, 0.02
87900, 0.00326, 0.02
88000, 0.00330, 0.02
88100, 0.00311, 0.02
88200, 0.00314, 0.02
88300, 0.00344, 0.02
88400, 0.00314, 0.02
88500, 0.00333, 0.02
88600, 0.00353, 0.02
88700, 0.00298, 0.02
88800, 0.00320, 0.02
88900, 0.00327, 0.02
89000, 0.00300, 0.02
89100, 0.00312, 0.02
89200, 0.00304, 0.02
89300, 0.00299, 0.02
89400, 0.00307, 0.02
89500, 0.00313, 0.02
89600, 0.00295, 0.02
89700, 0.00330, 0.02
89800, 0.00331, 0.02
89900, 0.00301, 0.02
90000, 0.00350, 0.02
90100, 0.00288, 0.02
90200, 0.00280, 0.02
90300, 0.00322, 0.02
90400, 0.00307, 0.02
90500, 0.00304, 0.02
90600, 0.00298, 0.02
90700, 0.00306, 0.02
90800, 0.00302, 0.02
90900, 0.00323, 0.02
91000, 0.00297, 0.02
91100, 0.00306, 0.02
91200, 0.00306, 0.02
91300, 0.00285, 0.02
91400, 0.00328, 0.02
91500, 0.00314, 0.02
91600, 0.00291, 0.02
91700, 0.00299, 0.02
91800, 0.00294, 0.02
91900, 0.00292, 0.02
92000, 0.00313, 0.02
92100, 0.00296, 0.02
92200, 0.00286, 0.02
92300, 0.00288, 0.02
92400, 0.00291, 0.02
92500, 0.00285, 0.02
92600, 0.00295, 0.02
92700, 0.00333, 0.02
92800, 0.00321, 0.02
92900, 0.00289, 0.02
93000, 0.00333, 0.02
93100, 0.00280, 0.02
93200, 0.00285, 0.02
93300, 0.00317, 0.02
93400, 0.00283, 0.02
93500, 0.00276, 0.02
93600, 0.00300, 0.02
93700, 0.00299, 0.02
93800, 0.00297, 0.02
93900, 0.00308, 0.02
94000, 0.00299, 0.02
94100, 0.00317, 0.02
94200, 0.00306, 0.02
94300, 0.00335, 0.02
94400, 0.00315, 0.02
94500, 0.00305, 0.02
94600, 0.00301, 0.02
94700, 0.00307, 0.02
94800, 0.00331, 0.02
94900, 0.00323, 0.02
95000, 0.00331, 0.02
95100, 0.00294, 0.02
95200, 0.00312, 0.02
95300, 0.00290, 0.02
95400, 0.00297, 0.02
95500, 0.00337, 0.02
95600, 0.00290, 0.02
95700, 0.00333, 0.02
95800, 0.00286, 0.02
95900, 0.00317, 0.02
96000, 0.00282, 0.02
96100, 0.00304, 0.02
96200, 0.00293, 0.02
96300, 0.00311, 0.02
96400, 0.00309, 0.02
96500, 0.00312, 0.02
96600, 0.00301, 0.02
96700, 0.00295, 0.02
96800, 0.00285, 0.02
96900, 0.00312, 0.02
97000, 0.00276, 0.02
97100, 0.00281, 0.02
97200, 0.00302, 0.02
97300, 0.00290, 0.02
97400, 0.00325, 0.02
97500, 0.00273, 0.02
97600, 0.00277, 0.02
97700, 0.00302, 0.02
97800, 0.00314, 0.02
97900, 0.00297, 0.02
98000, 0.00299, 0.02
98100, 0.00304, 0.02
98200, 0.00285, 0.02
98300, 0.00322, 0.02
98400, 0.00312, 0.02
98500, 0.00308, 0.02
98600, 0.00304, 0.02
98700, 0.00288, 0.02
98800, 0.00300, 0.02
98900, 0.00299, 0.02
99000, 0.00299, 0.02
99100, 0.00329, 0.02
99200, 0.00280, 0.02
99300, 0.00317, 0.02
99400, 0.00310, 0.02
99500, 0.00297, 0.02
99600, 0.00314, 0.02
99700, 0.00306, 0.02
99800, 0.00289, 0.02
99900, 0.00304, 0.02
100000, 0.00327, 0.02
100100, 0.00309, 0.02
100200, 0.00285, 0.02
100300, 0.00293, 0.02
100400, 0.00306, 0.02
100500, 0.00319, 0.02
100600, 0.00263, 0.02
100700, 0.00292, 0.02
100800, 0.00333, 0.02
100900, 0.00289, 0.02
101000, 0.00276, 0.02
101100, 0.00276, 0.02
101200, 0.00328, 0.02
101300, 0.00295, 0.02
101400, 0.00335, 0.02
101500, 0.00288, 0.02
101600, 0.00279, 0.02
101700, 0.00327, 0.02
101800, 0.00287, 0.02
101900, 0.00307, 0.02
102000, 0.00293, 0.02
102100, 0.00291, 0.02
102200, 0.00303, 0.02
102300, 0.00293, 0.02
102400, 0.00306, 0.02
102500, 0.00284, 0.02
102600, 0.00299, 0.02
102700, 0.00268, 0.02
102800, 0.00331, 0.02
102900, 0.00278, 0.02
103000, 0.00279, 0.02
103100, 0.00286, 0.02
103200, 0.00275, 0.02
103300, 0.00293, 0.02
103400, 0.00307, 0.02
103500, 0.00286, 0.02
103600, 0.00273, 0.02
103700, 0.00295, 0.02
103800, 0.00291, 0.02
103900, 0.00320, 0.02
104000, 0.00280, 0.02
104100, 0.00293, 0.02
104200, 0.00302, 0.02
104300, 0.00293, 0.02
104400, 0.00291, 0.02
104500, 0.00304, 0.02
104600, 0.00279, 0.02
104700, 0.00298, 0.02
104800, 0.00309, 0.02
104900, 0.00292, 0.02
105000, 0.00275, 0.02
105100, 0.00304, 0.02
105200, 0.00294, 0.02
105300, 0.00294, 0.02
105400, 0.00267, 0.02
105500, 0.00290, 0.02
105600, 0.00278, 0.02
105700, 0.00292, 0.02
105800, 0.00318, 0.02
105900, 0.00287, 0.02
106000, 0.00266, 0.02
106100, 0.00293, 0.02
106200, 0.00271, 0.02
106300, 0.00274, 0.02
106400, 0.00284, 0.02
106500, 0.00297, 0.02
106600, 0.00277, 0.02
106700, 0.00293, 0.02
106800, 0.00318, 0.02
106900, 0.00288, 0.02
107000, 0.00296, 0.02
107100, 0.00282, 0.02
107200, 0.00279, 0.02
107300, 0.00302, 0.02
107400, 0.00323, 0.02
107500, 0.00304, 0.02
107600, 0.00266, 0.02
107700, 0.00279, 0.02
107800, 0.00310, 0.02
107900, 0.00292, 0.02
108000, 0.00305, 0.02
108100, 0.00289, 0.02
108200, 0.00279, 0.02
108300, 0.00283, 0.02
108400, 0.00315, 0.02
108500, 0.00308, 0.02
108600, 0.00295, 0.02
108700, 0.00294, 0.02
108800, 0.00317, 0.02
108900, 0.00287, 0.02
109000, 0.00288, 0.02
109100, 0.00290, 0.02
109200, 0.00288, 0.02
109300, 0.00267, 0.02
109400, 0.00279, 0.02
109500, 0.00281, 0.02
109600, 0.00272, 0.02
109700, 0.00283, 0.02
109800, 0.00276, 0.02
109900, 0.00297, 0.02
110000, 0.00286, 0.02
110100, 0.00266, 0.02
110200, 0.00300, 0.02
110300, 0.00305, 0.02
110400, 0.00329, 0.02
110500, 0.00269, 0.02
110600, 0.00296, 0.02
110700, 0.00293, 0.02
110800, 0.00297, 0.02
110900, 0.00319, 0.02
111000, 0.00284, 0.02
111100, 0.00266, 0.02
111200, 0.00273, 0.02
111300, 0.00281, 0.02
111400, 0.00282, 0.02
111500, 0.00338, 0.02
111600, 0.00289, 0.02
111700, 0.00281, 0.02
111800, 0.00276, 0.02
111900, 0.00277, 0.02
112000, 0.00298, 0.02
112100, 0.00276, 0.02
112200, 0.00271, 0.02
112300, 0.00285, 0.02
112400, 0.00304, 0.02
112500, 0.00306, 0.02
112600, 0.00289, 0.02
112700, 0.00263, 0.02
112800, 0.00268, 0.02
112900, 0.00254, 0.02
113000, 0.00313, 0.02
113100, 0.00299, 0.02
113200, 0.00272, 0.02
113300, 0.00284, 0.02
113400, 0.00283, 0.02
113500, 0.00293, 0.02
113600, 0.00314, 0.02
113700, 0.00285, 0.02
113800, 0.00287, 0.02
113900, 0.00275, 0.02
114000, 0.00282, 0.02
114100, 0.00305, 0.02
114200, 0.00279, 0.02
114300, 0.00268, 0.02
114400, 0.00278, 0.02
114500, 0.00274, 0.02
114600, 0.00309, 0.02
114700, 0.00292, 0.02
114800, 0.00304, 0.02
114900, 0.00266, 0.02
115000, 0.00283, 0.02
115100, 0.00278, 0.02
115200, 0.00281, 0.02
115300, 0.00291, 0.02
115400, 0.00278, 0.02
115500, 0.00292, 0.02
115600, 0.00293, 0.02
115700, 0.00278, 0.02
115800, 0.00278, 0.02
115900, 0.00275, 0.02
116000, 0.00295, 0.02
116100, 0.00276, 0.02
116200, 0.00297, 0.02
116300, 0.00260, 0.02
116400, 0.00310, 0.02
116500, 0.00312, 0.02
116600, 0.00292, 0.02
116700, 0.00267, 0.02
116800, 0.00252, 0.02
116900, 0.00275, 0.02
117000, 0.00268, 0.02
117100, 0.00252, 0.02
117200, 0.00292, 0.02
117300, 0.00257, 0.02
117400, 0.00292, 0.02
117500, 0.00306, 0.02
117600, 0.00267, 0.02
117700, 0.00276, 0.02
117800, 0.00267, 0.02
117900, 0.00277, 0.02
118000, 0.00280, 0.02
118100, 0.00297, 0.02
118200, 0.00274, 0.02
118300, 0.00270, 0.02
118400, 0.00262, 0.02
118500, 0.00277, 0.02
118600, 0.00279, 0.02
118700, 0.00263, 0.02
118800, 0.00274, 0.02
118900, 0.00292, 0.02
119000, 0.00258, 0.02
119100, 0.00268, 0.02
119200, 0.00260, 0.02
119300, 0.00290, 0.02
119400, 0.00266, 0.02
119500, 0.00254, 0.02
119600, 0.00260, 0.02
119700, 0.00244, 0.02
119800, 0.00266, 0.02
119900, 0.00275, 0.02
120000, 0.00269, 0.02
120100, 0.00279, 0.02
120200, 0.00245, 0.02
120300, 0.00270, 0.02
120400, 0.00290, 0.02
120500, 0.00274, 0.02
120600, 0.00266, 0.02
120700, 0.00274, 0.02
120800, 0.00272, 0.02
120900, 0.00286, 0.02
121000, 0.00279, 0.02
121100, 0.00238, 0.02
121200, 0.00258, 0.02
121300, 0.00251, 0.02
121400, 0.00259, 0.02
121500, 0.00277, 0.02
121600, 0.00283, 0.02
121700, 0.00273, 0.02
121800, 0.00277, 0.02
121900, 0.00277, 0.02
122000, 0.00252, 0.02
122100, 0.00263, 0.02
122200, 0.00261, 0.02
122300, 0.00255, 0.02
122400, 0.00273, 0.02
122500, 0.00288, 0.02
122600, 0.00267, 0.02
122700, 0.00273, 0.02
122800, 0.00261, 0.02
122900, 0.00265, 0.02
123000, 0.00292, 0.02
123100, 0.00292, 0.02
123200, 0.00291, 0.02
123300, 0.00298, 0.02
123400, 0.00253, 0.02
123500, 0.00276, 0.02
123600, 0.00252, 0.02
123700, 0.00279, 0.02
123800, 0.00262, 0.02
123900, 0.00256, 0.02
124000, 0.00262, 0.02
124100, 0.00267, 0.02
124200, 0.00269, 0.02
124300, 0.00277, 0.02
124400, 0.00277, 0.02
124500, 0.00278, 0.02
124600, 0.00275, 0.02
124700, 0.00273, 0.02
124800, 0.00255, 0.02
124900, 0.00258, 0.02
125000, 0.00280, 0.02
125100, 0.00308, 0.02
125200, 0.00283, 0.02
125300, 0.00290, 0.02
125400, 0.00294, 0.02
125500, 0.00286, 0.02
125600, 0.00276, 0.02
125700, 0.00269, 0.02
125800, 0.00259, 0.02
125900, 0.00272, 0.02
126000, 0.00296, 0.02
126100, 0.00288, 0.02
126200, 0.00272, 0.02
126300, 0.00262, 0.02
126400, 0.00262, 0.02
126500, 0.00284, 0.02
126600, 0.00258, 0.02
126700, 0.00255, 0.02
126800, 0.00239, 0.02
126900, 0.00251, 0.02
127000, 0.00265, 0.02
127100, 0.00256, 0.02
127200, 0.00259, 0.02
127300, 0.00268, 0.02
127400, 0.00305, 0.02
127500, 0.00285, 0.02
127600, 0.00272, 0.02
127700, 0.00277, 0.02
127800, 0.00264, 0.02
127900, 0.00265, 0.02
128000, 0.00290, 0.02
128100, 0.00258, 0.02
128200, 0.00272, 0.02
128300, 0.00276, 0.02
128400, 0.00250, 0.02
128500, 0.00278, 0.02
128600, 0.00270, 0.02
128700, 0.00265, 0.02
128800, 0.00240, 0.02
128900, 0.00247, 0.02
129000, 0.00260, 0.02
129100, 0.00253, 0.02
129200, 0.00267, 0.02
129300, 0.00279, 0.02
129400, 0.00268, 0.02
129500, 0.00261, 0.02
129600, 0.00244, 0.02
129700, 0.00239, 0.02
129800, 0.00238, 0.02
129900, 0.00263, 0.02
130000, 0.00272, 0.02
130100, 0.00245, 0.02
130200, 0.00259, 0.02
130300, 0.00253, 0.02
130400, 0.00250, 0.02
130500, 0.00263, 0.02
130600, 0.00289, 0.02
130700, 0.00271, 0.02
130800, 0.00279, 0.02
130900, 0.00290, 0.02
131000, 0.00245, 0.02
131100, 0.00277, 0.02
131200, 0.00256, 0.02
131300, 0.00276, 0.02
131400, 0.00278, 0.02
131500, 0.00250, 0.02
131600, 0.00270, 0.02
131700, 0.00271, 0.02
131800, 0.00257, 0.02
131900, 0.00242, 0.02
132000, 0.00263, 0.02
132100, 0.00265, 0.02
132200, 0.00288, 0.02
132300, 0.00255, 0.02
132400, 0.00267, 0.02
132500, 0.00270, 0.02
132600, 0.00262, 0.02
